"Region","Item","Variable","Scenario","Model","Year","value"
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.33605521690109
"Latin America","Rice","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,0.894396673155342
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.29248895625738
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.11542870618429
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.12414698123138
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.1154539327496
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.42815137287663
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,2.10904660489017
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.26251692373218
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.51665568837762
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.59918190301506
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.84474247787426
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.460435236045
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.918949608661
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.96870429491851
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.99974268876764
"World","All cereals","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.33807096302679
"World","Coarse grains","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.30230132655499
"World","Rice","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.28890966324026
"World","Wheat","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.38960769293092
"China","All cereals","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.39785567126333
"China","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.30817361652504
"China","Rice","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.29401493272834
"China","Wheat","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.21202541954564
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.51842045413564
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.25178776374076
"Latin America","Rice","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,0.933643056551175
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.41394760712799
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.17435234472316
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.15195567517894
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.17932725417907
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.2876891363674
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,2.17244871620292
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.3733593765746
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.79662773700988
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,2.07488023495315
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,2.01220091473769
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.60281558714351
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.94059916956421
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.94428094356487
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,2.19788494562616
"World","All cereals","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.39880041067525
"World","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.33249360344981
"World","Rice","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.45789433547748
"World","Wheat","Yield in 2050 relative to 2010","SSP2_m","MAgPIE",2050,1.44548158265524
"China","All cereals","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.19422161275927
"China","Coarse grains","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.26873018794083
"China","Rice","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.17513922475049
"China","Wheat","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.14224868344744
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.18993358147942
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.24024998429081
"Latin America","Rice","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,0.859308655021069
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.09416521102898
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.10155425811896
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.08405885422387
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.11288084694263
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.3801442270159
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.94066160376812
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.3241284866385
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.66411840986606
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.89410962817886
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,2.03691546583999
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.29111959233132
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,2.04033682244635
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,2.16948855411307
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.9365518315236
"World","All cereals","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.25131254475323
"World","Coarse grains","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.20389892824963
"World","Rice","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.40956799161327
"World","Wheat","Yield in 2050 relative to 2010","SSP3","MAgPIE",2050,1.22294759036614
"China","All cereals","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.36687172364273
"China","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.30063409490864
"China","Rice","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.4371558896249
"China","Wheat","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.21572662910736
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.27615460288256
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.24189102732688
"Latin America","Rice","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.36078534952947
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,0.991120756039492
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.21170451459696
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.12400041287351
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.25401015712007
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.34306418199851
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,2.06983650457676
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.36178954169653
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.69585106451507
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.94225601005011
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,2.07841339093711
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.30118981914319
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,2.39266613716918
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,2.5484470322214
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,2.21557770956545
"World","All cereals","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.36244016381047
"World","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.31093202214248
"World","Rice","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.64740052023705
"World","Wheat","Yield in 2050 relative to 2010","SSP3_m","MAgPIE",2050,1.29758758673075
"China","All cereals","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.0723710691684
"China","Coarse grains","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,0.970421968529434
"China","Rice","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.08464274571896
"China","Wheat","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.05074781912784
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.23507446790748
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.04408980445273
"Latin America","Rice","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.13698716633054
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.51999783298415
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.19499241147796
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.09310776853714
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.17513855798209
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.3853287840813
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.33409285261064
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.44038209206599
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.02535542001988
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.12667190688824
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.04874750744431
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,0.957342076759764
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.64564450924107
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.74880262928331
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.15752958525733
"World","All cereals","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.17596830518763
"World","Coarse grains","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.2056882371935
"World","Rice","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,0.927591532209652
"World","Wheat","Yield in 2050 relative to 2010","SSP4","MAgPIE",2050,1.32606650039022
"China","All cereals","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.3263934496188
"China","Coarse grains","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.1957180926691
"China","Rice","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.37337290132653
"China","Wheat","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.27084133555378
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.30100316597028
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.23170175062127
"Latin America","Rice","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.36213163582559
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.4904302097223
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,0.996616443031566
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,0.988889484077598
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.0680122639219
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.67935435581729
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.70573706270679
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.78977461759703
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.27413597358237
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.52465334930356
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.24934668073007
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.27633121082334
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,2.47425623766023
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,2.52300491219621
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.78478596213459
"World","All cereals","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.33313722794533
"World","Coarse grains","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.34339109576501
"World","Rice","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.14486762356526
"World","Wheat","Yield in 2050 relative to 2010","SSP5","MAgPIE",2050,1.45254028589742
"China","All cereals","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.40445677660806
"China","Coarse grains","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.657603076879
"China","Rice","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.35680656272671
"China","Wheat","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.32666761003376
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.51069979052107
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.50880287022708
"Latin America","Rice","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.40032835179521
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.50210379058667
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.37787051869272
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.46694889900109
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.24232248664645
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.75187480023269
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.65498724536048
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.82256487380663
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.67026403180291
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.95920603750045
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.66169740246425
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.50575419284516
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.62445055069549
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.58469597748664
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.59950707555854
"World","All cereals","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.40713434479498
"World","Coarse grains","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.37272047928059
"World","Rice","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.41394906280758
"World","Wheat","Yield in 2050 relative to 2010","SSP1","AIM/CGE",2050,1.45583678277847
"China","All cereals","Yield in 2050 relative to 2010","SSP1_m","AIM/CGE",2050,1.45362320671965
"China","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","AIM/CGE",2050,1.66658353123396
"China","Rice","Yield in 2050 relative to 2010","SSP1_m","AIM/CGE",2050,1.41579138687631
"China","Wheat","Yield in 2050 relative to 2010","SSP1_m","AIM/CGE",2050,1.35198492582327
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP1_m","AIM/CGE",2050,1.6335595345657
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","AIM/CGE",2050,1.61542645337856
"Latin America","Rice","Yield in 2050 relative to 2010","SSP1_m","AIM/CGE",2050,1.52358841989579
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP1_m","AIM/CGE",2050,1.58571124625326
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP1_m","AIM/CGE",2050,1.39030777702942
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","AIM/CGE",2050,1.47930810280541
